,business_id,name,categories,stars,review_count,latitude,longitude,postal_code,init_cluster,cluster
1153,evoa56HYSchwpMjW2oSmpA,Elvis Room,"Bars, Lounges, Restaurants, Nightlife",4.0,85,45.52136,-122.66106,97214.0,0,1
1225,a4mqTILT8NiOqTwh6Shrlg,Morso,"Coffee & Tea, Gelato, Sandwiches, Restaurants, Ice Cream & Frozen Yogurt, Food",4.0,85,45.5234032384,-122.6822737141,97209.0,0,1
5480,IHKC1zhWQ_kV9_vuEc4GvA,Tokyo Grill,"Japanese, Restaurants",4.0,85,45.487612,-122.744254,97225.0,3,5
5710,xGiqtSj3GmfnOFTsVAK_JQ,Handel's Homemade Ice Cream,"Food, Ice Cream & Frozen Yogurt",4.0,85,45.5282597,-122.8148562,97229.0,3,3
5852,X_i2OkEmx26h1LxYgrIoUg,Donnie Vegas,"Hot Dogs, Restaurants, Nightlife, Bars, Dive Bars",4.0,85,45.5591923395,-122.6534650102,97211.0,0,6
6362,JQQaXCA9BFpeD_od5lLXTA,Karma Cafe,"Coffee & Tea, Food, Bubble Tea, Juice Bars & Smoothies, Restaurants",4.0,85,45.5082178,-122.5784607,97216.0,2,0
459,JgjMHbZ4A407ZOmvEEoa6g,Urban German Wursthaus,"German, Restaurants",4.0,84,45.588782,-122.761261,97203.0,3,7
1025,BHcV1_RzAvWI796v7vp5_Q,VN Urban,"Sandwiches, Vietnamese, Bubble Tea, Food, Restaurants",4.0,84,45.5231622,-122.6437679,97214.0,1,2
1413,Em2G4t_I31mx5WbgG-9BFQ,Bullseye Pub,"Bars, Pubs, Food, Beer, Wine & Spirits, Nightlife",4.0,84,45.4455517,-122.726818,97219.0,3,5
3985,VVOh-3BH10g8c8J-DUq01g,The Grilled Cheese Grill,"Food Stands, Sandwiches, Restaurants",4.0,84,45.5219338,-122.6372992,97214.0,1,2
4019,SkFt4K0kJ3vWC2a_Rk9-VQ,Flavour Spot,"Restaurants, Food Stands",4.0,84,45.5475512,-122.6752476,97227.0,0,6
5226,9SxDVXytnCMkWPP-w_ZvWQ,Jim and Patty's Coffee,"Restaurants, Breakfast & Brunch, Bakeries, Food, Coffee & Tea",4.0,84,45.5296996,-122.697844,97210.0,0,1
5489,NP9wTlHR1Lz7O9mRouO6ow,Blossoming Lotus,"Restaurants, Live/Raw Food, Vegan, Vegetarian",4.0,84,45.5246384,-122.680715,97209.0,0,1
2338,1AqwqSIrOPS2i01_1i-oKQ,Leroy's Familiar Vittles,"Barbeque, Food Stands, Comfort Food, Restaurants",4.0,83,45.5055071,-122.61224,97206.0,1,2
2443,xYVib3RBn5IutuMoxRIU_Q,Shanghai Restaurant,"Restaurants, Chinese",4.0,83,45.5195657,-122.6761853,97204.0,0,1
2771,A8cort3a1bVgXXw9pp9m1A,Greeley Avenue Bar & Grill,"American (New), Restaurants, Dive Bars, Sports Bars, Nightlife, Bars",4.0,83,45.5624765,-122.6959053,97217.0,0,6
3626,5WIGZH2woydTlMz145nsYw,Terrane Italian Kitchen & Bar,"Hotels & Travel, Hotels, Restaurants, Italian, Event Planning & Services, Wine Bars, Bars, Nightlife",4.0,83,45.5138523,-122.677099,97201.0,0,1
3759,Aa1N3OeSjKdO1hPX4bM9Jw,Pudding On the Rice,"Desserts, Food, Restaurants, Creperies",4.0,83,45.5143583165,-122.6842479127,97201.0,0,1
6250,Ow-xgOPXgHX_MrFRojGZKg,T.C. O'Leary's,"Comfort Food, Irish Pub, Irish, Arts & Entertainment, Restaurants, Nightlife, Music Venues, Bars, Whiskey Bars, Gastropubs",4.0,83,45.5588799,-122.6352778,97211.0,0,6
6879,HdkcC0ClqOvU3GnzUVw6oA,ChickpeaDX,"Vegetarian, Restaurants, Middle Eastern",4.0,83,45.5286417,-122.6387477,97232.0,1,2
1113,Cqg7tm82Md98lhniKfyBtQ,Mandarin House,"Chinese, Restaurants",4.0,82,45.5222149,-122.6716192,97204.0,0,1
1322,Ae6OnlCci7JQp7SgWXh1pg,Organics To You,"Food Delivery Services, Grocery, Farmers Market, Food",4.0,82,45.561884,-122.5184532,97230.0,2,4
5653,bpdCMbt-S7k8_YdOWS-Vvg,Rovente Pizzeria,"Italian, Food, Restaurants, Pizza, Food Delivery Services",4.0,82,45.5195423,-122.6759008,97204.0,0,1
6277,CBKebK9sQAySetKzTWRaaw,Le Bouchon,"Restaurants, Wine Bars, French, Bars, Nightlife",4.0,82,45.5267879,-122.6855268,97209.0,0,1
6618,FldPDOZ1Ic-tbzdZyk5Www,Rockin' Crab Cafe,"Hot Pot, Restaurants, Cajun/Creole, Asian Fusion",4.0,82,45.5049227,-122.6333435,97202.0,1,2
1218,-INnyEDTPB7ScVpg9BCWpw,Soi9 Thai Eatery,"Restaurants, Thai",4.0,81,45.5229214,-122.6905192,97209.0,0,1
2152,Tc7252XLTV2YqqIUHi1buQ,New American,"Soul Food, Restaurants, Breakfast & Brunch, American (New)",4.0,81,45.5627235,-122.6888584,97217.0,0,6
2156,MzPR0O4yJcj9pMwdVOyZPA,Pho Vinh,"Vietnamese, Restaurants",4.0,81,45.5479576,-122.5872203,97213.0,2,8
2821,_oNXZVqInK7Df847UyK8vw,Petite Provence,"Restaurants, Bakeries, Food, Breakfast & Brunch, Patisserie/Cake Shop",4.0,81,45.5321594,-122.6285833,97232.0,1,2
4408,QoxeRBWFXgryfnP5uXKTYw,Tough Luck,"Gastropubs, Nightlife, Whiskey Bars, Bars, Cocktail Bars, Restaurants, Chicken Wings",4.0,81,45.5721257,-122.6470312,97211.0,0,6
1104,CvEWKR83etHNT1zpsVUlnw,Maiphai Thai,"Restaurants, Taiwanese, Thai",4.0,80,45.5352381,-122.7081163,97210.0,0,1
1758,nHrONgyjkUzGg3KQRZHSRA,Pour Sports Bar & Grill,"Bars, American (Traditional), Sports Bars, Restaurants, Pizza, Nightlife",4.0,80,45.5166637051,-122.6605999269,97214.0,0,1
1979,5wJkOvTC9AvK39uFDlM17g,Donut Queen,"Donuts, Food, Bakeries, Restaurants, Pizza",4.0,80,45.522756,-122.603326,97215.0,1,8
2349,LG90fiADvCWy5bii3Ow3BA,Sinnott's lil cooperstown,"Nightlife, Sports Bars, American (Traditional), Restaurants, Pubs, Bars",4.0,80,45.5338849489,-122.6029114053,97213.0,1,8
4448,2lQGjrPfOuSaDoQtaQnb6w,Greenleaf Juicing Company,"Food, Acai Bowls, Vegan, Juice Bars & Smoothies, Restaurants",4.0,80,45.500273,-122.6716811,97239.0,0,1
4810,NHuluZFG1WSreuopaQVcng,Yara Lebanese Cuisine,"Lebanese, Ethnic Food, Middle Eastern, Specialty Food, Food, Restaurants",4.0,80,45.5512655,-122.6755184,97227.0,0,6
5384,DKyoUDlldsas8sjX2I_Lqg,Bottle Rocket,"Food, Beer, Wine & Spirits, Restaurants, Burgers, Food Trucks",4.0,80,45.5125407,-122.6532771,97214.0,0,2
5842,pyEzWcGGIWhlCr6dilLuRw,Red Square Cafe,"Printing Services, Bagels, Food, Local Services, Internet Cafes, Coffee & Tea, Donuts",4.0,80,45.516659,-122.615937,97215.0,1,2
6627,cg2dop94Yw-92aCfjDtxYg,Huckleberry Pub,"Comfort Food, Gastropubs, American (Traditional), Restaurants",4.0,80,45.5294664167,-122.6992493123,97210.0,0,1
1602,MKiHlRzlA8QUF9jrAB8riA,Chongqing Huo Guo,"Hot Pot, Chinese, Szechuan, Restaurants",4.0,79,45.5076698,-122.5781274,97216.0,2,0
3178,y3G50qTqKtUeBvwDuhv-7A,Aybla Grill,"Mediterranean, Greek, Food Stands, Restaurants",4.0,79,45.5110794,-122.6625165,97215.0,0,1
4749,owvkeCfirs6loEXzNFBmDA,Chicken Adobo At Bethany Village,"Pan Asian, Hawaiian, Filipino, Food Court, Asian Fusion, Restaurants",4.0,79,45.554123,-122.835899,97229.0,3,3
5576,FAlD_HAJXVscJLs38HO7nA,Halo Thai,"Restaurants, Thai",4.0,79,45.559261,-122.648273,97211.0,0,6
6401,7dKoDbsJvctvvIrQgkhsxg,Sip,"Food Stands, Juice Bars & Smoothies, Restaurants, Food Trucks, Gluten-Free, Vegan, Food",4.0,79,45.5589517,-122.6424257,97211.0,0,6
6831,6xtnXLUg8xTvXllK2DEHig,Rocket Fizz Portland,"Gift Shops, Flowers & Gifts, Shopping, Food, Specialty Food, Toy Stores, Candy Stores",4.0,79,45.5198066365,-122.6783035209,97204.0,0,1
608,VzATMTqHi3y_ooKAOgLHXw,Del Inti,"Latin American, Peruvian, Food, Restaurants",4.0,78,45.5592219,-122.6415493,97211.0,0,6
847,53LK6okyZhLq1Lu56TtgGQ,Berlin Inn Restaurant & Bakery,"Food, Vegetarian, Restaurants, German, Fondue, Gluten-Free, Beer, Wine & Spirits, Breakfast & Brunch, Desserts",4.0,78,45.5004031,-122.6534102,97202.0,1,2
1982,PKIxVWAI4UldzbNBzYBXRw,Tekka Bar: Handroll & Sake,"Bars, Japanese, Restaurants, Sushi Bars, Nightlife",4.0,78,45.5221917,-122.6842299,97205.0,0,1
2605,V2ks785BQgju4WAj7P4awA,NorthWest Public House,"Gluten-Free, Restaurants, Bars, Gastropubs, Nightlife, Breakfast & Brunch, Sports Bars",4.0,78,45.52929,-122.69923,97210.0,0,1
3582,t_BSOYQzYnf6REOaumwRqg,June,"Restaurants, American (New)",4.0,78,45.5230299,-122.6430747,97214.0,1,2
5185,owrOsFOdmOaLO49rqjHVTA,Crackerjacks Pub & Eatery,"Restaurants, American (Traditional), Breweries, Food",4.0,78,45.535131,-122.708512,97210.0,0,1
1133,jHvsABYKHV-aas4XnX2Ymg,Ray,"Food, Diners, Middle Eastern, Bars, Restaurants, Tapas/Small Plates, Desserts, Beer, Wine & Spirits, Nightlife, Mediterranean",4.0,77,45.5507137101,-122.6664267663,97227.0,0,6
2326,dmBOHH86TlpxztefuNCaoA,Samurai Bento,"Food Trucks, Food, Japanese, Restaurants, Food Stands",4.0,77,45.520338,-122.6813477,97205.0,0,1
2806,AT_UOpK79dd7zMZqaN4HBw,John's Cafe,"Breakfast & Brunch, Coffee & Tea, Restaurants, Food",4.0,77,45.5252928,-122.6776958,97209.0,0,1
3973,DiGbbIN_hAMcJcypD1qYsg,Samurai Lunch Box,"Street Vendors, Food Stands, Japanese, Restaurants, Food Trucks, Food",4.0,77,45.4747041,-122.6488715,97202.0,1,9
5584,T9Jm90vkIiiUNCkpsBUlRA,Bellino Trattoria Siciliana,"Cocktail Bars, Nightlife, Wine Bars, Italian, Restaurants, Bars, Tapas Bars",4.0,77,45.5270401,-122.6838515,97209.0,0,1
514,2nbPJZIKQu4Lly067SZxMg,Green Wok,"Chinese, Vegetarian, Sushi Bars, Vegan, Restaurants",4.0,76,45.4449232,-122.7274646,97219.0,3,5
1197,5INwFks2VG1QSnhKhmeWwg,ASH woodfired,"Pizza, Food Trucks, Food, Restaurants",4.0,76,45.5046127836,-122.6256072521,97202.0,1,2
2101,QvD0WlxsUY-4BSs8T6FSbQ,Island Grill Hawaiian Barbecue,"Food Trucks, Food Stands, Barbeque, Restaurants, Food, Hawaiian",4.0,76,45.514063,-122.6816956,97201.0,0,1
2932,pjFfxs7hLme_FzhByUr3PQ,Tin Bucket,"Pubs, Beer, Wine & Spirits, Beer Bar, Breweries, Food, Bars, Nightlife",4.0,76,45.5488577517,-122.6664599841,97212.0,0,6
3465,AtIfN8dPcuq-MDTjXKrrNg,Culture,"Bars, Nightlife, Restaurants, Mediterranean, Social Clubs, Arts & Entertainment, Cocktail Bars",4.0,76,45.5118876,-122.6410467,97214.0,1,2
3560,OYk0wWDY35oFsB15n9BvTg,Hush Hush Cafe,"Restaurants, Halal, Greek, Middle Eastern",4.0,76,45.5203381937,-122.6759576797,97204.0,0,1
3952,xxpKvaWBdsn0dxoP_QH0aw,El Sol De Mexico 2,"Mexican, Restaurants",4.0,76,45.4053121,-122.7491437,97224.0,3,5
4782,7GFP7vJEZ62F7mUAMb37ew,Glisan Burger Barn,"Burgers, Restaurants",4.0,76,45.5266448,-122.5822736,97213.0,2,8
5167,E3pWM5aMYimE88nChENNCQ,Musubi,"Specialty Food, Hawaiian, Health Markets, Food Delivery Services, Food, Japanese, Restaurants",4.0,76,45.5046415,-122.6438059,97202.0,1,2
6180,Y35OVbHGSzuNunhRif_-gg,Laughing Planet,"Restaurants, American (New), Vegetarian, Juice Bars & Smoothies, Mexican, Italian, Cafes, Salad, Vegan, Food",4.0,76,45.5246117,-122.806487,97229.0,3,3
6561,Mb264EPWLNcaXSLWd7Ziow,Black Rock Coffee Bar,"Coffee & Tea, Food",4.0,76,45.4971705,-122.5794061,97206.0,2,0
6660,lk_Pf67uaChin59jhW9F1g,Tight Tacos,"Restaurants, Mexican, Food Delivery Services, Lounges, Cocktail Bars, Food, Food Trucks, Food Stands, Beer Bar, Nightlife, Beer, Wine & Spirits, Bars",4.0,76,45.5046535,-122.6340244,97202.0,1,2
612,zEXZ8DSttE913ISYG1-7UA,Mei Sum Bakery,"Specialty Food, Food, Bakeries",4.0,75,45.498948,-122.579345,97206.0,2,0
1584,377ERBG462Piuqh4AbjU_w,Elmer's Restaurant,"Restaurants, Breakfast & Brunch, Diners, American (Traditional)",4.0,75,45.5368388,-122.4777235,97230.0,2,4
1706,VfGDZYsA6g-k-cF3QVGkYQ,Cultured Caveman,"Restaurants, Gluten-Free, Street Vendors, Food",4.0,75,45.5592528,-122.6502809,97211.0,0,6
2127,nufS2pSGxPrhdelTH6yvUg,Sur La Table,"Shopping, Kitchen & Bath, Home & Garden, Food",4.0,75,45.5235644953,-122.6823336534,97209.0,0,1
4297,9XqUFoRvYPhzx5q-ZuB0OQ,Snow White House Crepes,"Food Stands, Food, Restaurants, Creperies, Desserts, French",4.0,75,45.463531,-122.5795807,97266.0,1,0
4712,GK_8QPj6qDhPdUSfchYcCA,Sugar Mamas' Coffee Cafe,"Diners, Restaurants, Coffee & Tea, Desserts, American (Traditional), Food, Southern",4.0,75,45.5189929,-122.675845,97205.0,0,1
5118,KrJjyYqlDaYFRlv5SswgaA,Alberta Cooperative Grocery,"Grocery, Food, Organic Stores",4.0,75,45.5589776879,-122.6495677146,97211.0,0,6
5992,7nscIcq-yD8sRUryafAJew,Grocery Outlet Bargain Market,"Outlet Stores, Shopping, Food, Discount Store, Grocery",4.0,75,45.5357326,-122.6175095,97213.0,1,8
6475,iCDxhNwoSPpmkbRSOtrrKA,Koi Fusion Mississippi,"Food Trucks, American (New), Korean, Food, Food Stands, Restaurants, Asian Fusion",4.0,75,45.554373,-122.675906,97217.0,0,6
6949,H-QxXGSPX9_bX4ganQx_Wg,Ben & Esther's Bagels,"Bagels, Food",4.0,75,45.5470187,-122.5918212,97213.0,2,8
1341,udUhhXBXYCgz8h23tumEpA,Indish,"Pakistani, Restaurants, Vegetarian, Indian",4.0,74,45.5249665,-122.6945171,97209.0,0,1
1685,KynqYWzIyBnP2uLbAdRnig,Garden Home Marketplace,"Event Planning & Services, Grocery, Specialty Food, Restaurants, Flowers & Gifts, Food, Beer, Wine & Spirits, Florists, Delis, Caterers, Bakeries, Shopping",4.0,74,45.4661668,-122.7508839,97223.0,3,5
1955,1U4_tymcRBuRxI7bpbPC_g,Zarz On First,"Restaurants, Whiskey Bars, Nightlife, Comfort Food, Southern, American (New), Pubs, Bars, Cocktail Bars, Salad",4.0,74,45.5167799,-122.6738694,97204.0,0,1
2982,Wpy2Nla0DIAKCnv1q6Gp8g,Abu Omar Gyros & Shawarma,"Food Trucks, Street Vendors, Specialty Food, Food, Imported Food, Mediterranean, Food Stands, Middle Eastern, Restaurants, Ethnic Food, Greek",4.0,74,45.5199677,-122.6744384,97204.0,0,1
4249,oCWPnU9PEz91WWZTQ6jvrw,Poompui Thai Food,"Food, Food Trucks, Coffee & Tea, Thai, Restaurants, Food Stands, Street Vendors",4.0,74,45.5098154698,-122.6813721848,97201.0,0,1
6955,J0VCUbBzrsE6vB1gsloWQg,China Rim,"Restaurants, Chinese",4.0,74,45.5238266,-122.8067889,97229.0,3,3
6956,yUCXhrZ__EHq6RXIVgI0eA,Sunny's Pizza,"Nightlife, Cocktail Bars, Restaurants, Pizza, Gluten-Free, Bars",4.0,74,45.4689430194,-122.6528683276,97202.0,1,9
128,4CIymwx0FUsAw_OyxFixSQ,Thai Time Cafe,"Restaurants, Thai",4.0,73,45.5203279,-122.6828747,97205.0,0,1
418,h5DRmPpKPN8Ekd_XVnkLtg,Krua Bangkok,"Food Stands, Thai, Restaurants",4.0,73,45.5096006945,-122.6814830303,97201.0,0,1
811,-zcVqX0zWeX4oDAvtXz4uQ,Kettleman Bagel Company,"Food, Bagels",4.0,73,45.5297704,-122.6990352,97210.0,0,1
3008,3Pjtbk7Wk74SNaPiR1k8_Q,Stormbreaker Brewing St. Johns,"Restaurants, Breweries, Food, Gastropubs",4.0,73,45.5897967,-122.7531998,97203.0,3,7
3077,1i_8tukzH_A7rhpTFviCYA,Tanuki,"Restaurants, Korean, Japanese",4.0,73,45.5258365,-122.6946979,97209.0,0,1
4396,QI7xmeQgXDi8JdumNtrmNQ,The Lighthouse Restaurant & Bar,"Restaurants, Bars, Nightlife, American (Traditional)",4.0,73,45.5996454,-122.7860175,97231.0,3,7
4955,5TMGUvmXWnxTwuJNWXiFWA,New York New York Steaks and Pizza,"Sandwiches, Italian, Restaurants, Pizza",4.0,73,45.4688746,-122.6925185,97219.0,0,9
5635,424dZZImIrDTOyeRFta6Jw,Saithong Thai Fusion,"Vietnamese, Thai, Soup, Asian Fusion, Restaurants",4.0,73,45.5177213,-122.6743843,97204.0,0,1
6368,MB7O_aKt0LnVTxMxO5MnJw,Raising Cane's Chicken Fingers,"Chicken Shop, Fast Food, Southern, Restaurants",4.0,73,45.517741,-122.677746,97204.0,0,1
6890,1U84dz14nrCIkaTcwCaPRw,EC Kitchen,"Taiwanese, Chinese, Restaurants",4.0,73,45.4769024,-122.5793898,97206.0,1,0
11,UKIBQrRbY_jo52yHWcZE8g,Noah Halal,"Mediterranean, Food, Restaurants, Food Trucks",4.0,72,45.5210363,-122.6766335,97204.0,0,1
376,PJeCHFx-D-NpjF5_WaAS7w,Arrosto,"Chicken Shop, Latin American, Restaurants, Mediterranean",4.0,72,45.527168,-122.6417001,97232.0,1,2
2482,hxW6hzSUJV3CzrP3HTCZAg,Christopher's Gourmet Grill,"Food, Desserts, Restaurants, Cheesesteaks, Barbeque, Burgers",4.0,72,45.5517314,-122.6612242,97212.0,0,6
3455,JRbtT3A6wLTusemfdhCvyQ,Zaalook,"Restaurants, Food Trucks, Food, Mediterranean",4.0,72,45.522837,-122.673889,97204.0,0,1
4582,SkTSc_zV8NWDq8Ad0ooctg,New Seasons Market - Slabtown,"Delis, Food, Coffee & Tea, Organic Stores, Sandwiches, Restaurants, Latin American, Grocery, Specialty Food, Health Markets",4.0,72,45.533760005,-122.6962301508,97210.0,0,1
6041,bw4qpo6fJ6F_8RREhXE8Fg,Cornell Farm,"Cafes, Home & Garden, Shopping, Restaurants, Nurseries & Gardening",4.0,72,45.5108069724,-122.7601437791,97225.0,3,5
6444,Sdx8mfc6hpMWcrxfjyoOeA,Don Pancho Taquería,"Grocery, Food, Restaurants, Mexican",4.0,72,45.5589199,-122.6446468,97211.0,0,6
6688,EPgs9tT6JhrdRJidqJLW4Q,Mikasa Sushi and Ramen,"Restaurants, Ramen, Japanese, Sushi Bars",4.0,72,45.5911058,-122.7556556,97203.0,3,7
6862,ubIANH4X4YJuo1xANl8Liw,Pon Thai,"Seafood, Thai, Restaurants",4.0,72,45.6017534,-122.6698353,97217.0,0,6
258,quba423Majp79sol6pl7_Q,Prosperity Pie Shoppe,"Food, Restaurants, Desserts, Coffee & Tea, Cafes",4.0,71,45.467868,-122.713193,97219.0,0,5
6166,MzxZ8i_w32yjkuiI-9Bh8A,Thai BBQ,"Thai, Restaurants",4.0,71,45.497735,-122.61328,97206.0,1,0
117,9cWXsVWMFxRX4IMvtS6f0A,Knuckle Sandwich,"Restaurants, Sandwiches",4.0,70,45.5231622,-122.6437679,97214.0,1,2
163,hE_-FKuNgf6mzq4j3isrXw,Mt. Hood Brewing Co. - Tilikum Station,"Food, Breweries, Restaurants, Ice Cream & Frozen Yogurt, Pizza",4.0,70,45.5063784,-122.6615804,97214.0,0,1
735,PFIrTQ82SU-3foF59sn55w,Nancy's Kitchen,"Event Planning & Services, Restaurants, Coffee & Tea, Cupcakes, Breakfast & Brunch, Bakeries, American (Traditional), Sandwiches, Caterers, Food, American (New), Desserts",4.0,70,45.535381,-122.700624,97210.0,0,1
2082,XXDt6H5HYJ3V9ZSFCFyHDQ,Market of Choice,"Grocery, Food, Beer, Wine & Spirits, Bakeries, Specialty Food, Health Markets",4.0,70,45.4634208679,-122.6840133667,97219.0,0,9
2791,2FWBEMb5YUvzPhpgdHO8Dw,Mgwalexs Hawaiian Grill,"Food Trucks, Restaurants, Food, Hawaiian",4.0,70,45.5557536022,-122.6008521393,97218.0,2,8
3837,hbGXaToaAYXm2dCVmUQC-Q,Bridge City Cafe,"Desserts, Coffee & Tea, Food, Restaurants, Bakeries",4.0,70,45.5140373,-122.6774555,97201.0,0,1
2023,AHT5-a0OHIPrMvw0cjw9uw,Lanvin French Bakery,"Sandwiches, Restaurants, Vietnamese, Bakeries, Food",4.0,69,45.5402588,-122.5786212,97220.0,2,8
999,phlMO0GRCEeUnCI4xHBZOw,Seven Virtues Coffee Roasters,"Coffee & Tea, Food, Local Flavor",4.0,68,45.5291497654,-122.6376775472,97232.0,1,2
1466,nUvAdeOtKdUN1vG3_GKlrQ,Ristretto Roasters,"Food, Coffee & Tea, Restaurants",4.0,68,45.548573,-122.6203413,97255.0,1,8
2804,aglZakIqZlsPBBBRxwG3Bw,Back to Eden Bakery,"Gluten-Free, Food Stands, Restaurants, Desserts, Vegan, Food, Bakeries",4.0,68,45.478849,-122.6129024,97206.0,1,0
4142,NBDKWbnO6agMBdYc280yng,WinCo Foods,"Grocery, Food",4.0,68,45.531254,-122.5566258,97220.0,2,4
3813,vgYiE_sLwUhUCBx22XYEnQ,Louie's Pizza & Catering,"Restaurants, Italian, Pizza, Sandwiches",4.0,67,45.5808134,-122.7200841,97203.0,0,7
3819,hm9EEmlGjJ71zed3Sdfx1A,Foster & Dobbs,"Breakfast & Brunch, Specialty Food, Delis, Cafes, Sandwiches, Restaurants, Coffee & Tea, Grocery, Food",4.0,67,45.5408624,-122.6503124,97212.0,0,6
4337,xWc9AFVA4JKVD7LeJg074A,Hak,"Restaurants, Asian Fusion, Korean",4.0,67,45.5348851,-122.6561648,97232.0,0,2
6247,6H8wxTfD9xGAIKxpSvcCSg,Hamlet,"Bars, Cocktail Bars, Tapas/Small Plates, Nightlife, Restaurants",4.0,67,45.524861,-122.6830102,97209.0,0,1
6996,rbuj2X4SXIc3MDul4dcxIA,Puddletown Bagels,"Bagels, Breakfast & Brunch, Food, Restaurants, Food Trucks",4.0,67,45.4636025,-122.5796078,97266.0,1,0
525,xKTSG4jKSj25SUmvPavLdw,Caffe Destino,"Food, Restaurants, Breakfast & Brunch, Coffee & Tea, Bakeries, Sandwiches",4.0,66,45.5483745,-122.6519651,97212.0,0,6
2964,bAj9RV-fpeGydUj7g36VPw,Uno Mas,"Mexican, Restaurants",4.0,66,45.5265785209,-122.6416775004,97232.0,1,2
4107,d5_1ypakmxOVKk1eWeJWBQ,Someday Lounge,"Vegetarian, Lounges, Restaurants, Nightlife, Arts & Entertainment, Bars, Music Venues",4.0,66,45.5239755,-122.6755105,97253.0,0,1
5011,JJiG-QcCEQReOddq1qCTgA,Spring Creek Coffee House,"Restaurants, Food, Local Flavor, Coffee & Tea, Delis",4.0,66,45.4458543,-122.6424054,97222.0,1,9
5300,vxnXKOdHqXHca-7kAAhl3g,Oishi Thai,"Japanese, Comfort Food, Thai, Soup, Restaurants",4.0,66,45.49934,-122.6897571,97239.0,0,1
6689,GgdA4sbPq2_biTcG4c0S0g,Anoush Deli & International Food Market,"Delis, Specialty Food, Ethnic Food, Restaurants, Food, Mediterranean",4.0,66,45.5350664,-122.5376134,97230.0,2,4
1395,sOncRHEFRIzxcLd1UEUGRQ,Laurelwood NW Public House,"Nightlife, Pubs, Food, Beer, Wine & Spirits, American (Traditional), Bars, Restaurants",4.0,65,45.52929,-122.69923,97210.0,0,1
1895,mk9QCfjWPJripzBYesdyWQ,Sake Izakaya,"Sushi Bars, Ramen, Restaurants, Tapas/Small Plates, Thai, Japanese",4.0,65,45.5119303,-122.6310106,97214.0,1,2
2451,g80P6-IgpA8VP4fvI6ubVw,Cultured Caveman,"Food, Restaurants, Food Trucks, Gluten-Free",4.0,65,45.5202551,-122.6744445,97204.0,0,1
3425,M_Op5oQ4rTek1F7qBP4SWg,Acme Donuts,"Donuts, Coffee & Tea, Food, Restaurants",4.0,65,45.497529,-122.635004,97202.0,1,2
6799,UZ_-r0COZpbdJU8tot2bqg,Garden Bar by Evergreens,"Mediterranean, Vegan, Salad, Restaurants, Gluten-Free, Vegetarian, Caterers, Event Planning & Services, American (New)",4.0,65,45.5050919,-122.6445852,97202.0,1,2
6998,sLEEmi-yhuarlA2Rl3Zb2g,Starky's,"Gay Bars, American (Traditional), Nightlife, Restaurants, Bars",4.0,65,45.5113506,-122.6456739,97214.0,1,2
159,eAPY_lYEo5FShEaeoXtQKA,Pizza Nostra,"Salad, Restaurants, Pizza",4.0,64,45.5895935,-122.755854,97203.0,3,7
909,QsYpSOJiOTGVdLtUEhnm5Q,Binh Minh Sandwiches,"Restaurants, Vietnamese, Sandwiches",4.0,64,45.497719,-122.582283,97206.0,2,0
2488,6Te9OLX_5bjCdWOoZvxC7Q,Tony Starlight's Supperclub/Lounge,"Jazz & Blues, Arts & Entertainment, American (New), Nightlife, Restaurants",4.0,64,45.534059,-122.6246302,97232.0,1,2
3579,Bd6PZra5gVsCZ0wvwLypYA,Kung Fu Tea,"Juice Bars & Smoothies, Bubble Tea, Food, Coffee & Tea",4.0,64,45.5184023,-122.6772628,97204.0,0,1
3855,mwUvS1KuiYEvjbpT7rTetA,CHAR' Latin Grill,"Mexican, Latin American, Restaurants, Food, Sandwiches, Tacos, Food Trucks, Peruvian",4.0,64,45.5162222,-122.6301057,97214.0,1,2
3903,-zVk79Z0rgMnEgN0FM2fZA,The Magnolia,"Tapas/Small Plates, Restaurants, Sandwiches, Vegan, Beer Bar, Vegetarian, Beer, Wine & Spirits, Bars, Wine Bars, Food, Nightlife",4.0,64,45.5359159,-122.621106,97212.0,1,2
6168,86zg8OyTA0tHYXrcCaGSHg,The Ranger Station,"Nightlife, Gastropubs, Bars, Restaurants, Pubs",4.0,64,45.5118263,-122.6183383,97215.0,1,2
6273,u2GCHPOSdb95znmBbKAK7w,Teriyaki Town,"Seafood, Chinese, Japanese, Restaurants, Food, Salad",4.0,64,45.53708,-122.6173089,97213.0,1,8
6950,IbgHsdQJEDugZgdbNnTdvQ,Gyro Town,"Mediterranean, Salad, Halal, Italian, Pizza, Restaurants",4.0,64,45.5049183,-122.5777692,97266.0,2,0
116,Bzr_UttqAk7sBb3TIn6Apw,Portland Florist Shop,"Event Planning & Services, Specialty Food, Arts & Crafts, Flowers & Gifts, Chocolatiers & Shops, Cupcakes, Florists, Food, Beer, Wine & Spirits, Party Supplies, Shopping, Cards & Stationery, Gift Shops, Floral Designers",4.0,63,45.5265248,-122.5406926,97220.0,2,4
305,qRd9LC8XK5PS5JuMhuOK4Q,Cultured Caveman,"Restaurants, Gluten-Free, Food Trucks, Food",4.0,63,45.5122298,-122.6205222,97214.0,1,2
738,4nrKQLJLTq83zC20yC2q_Q,Mad Sons Pub,"Sports Bars, Nightlife, American (New), Restaurants, Bars, Cocktail Bars, Pubs",4.0,63,45.513329307,-122.6544631429,97214.0,0,2
